filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_score,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_score,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_score,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_score,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_score,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_score,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_score,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_score,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_score,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_score,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_score,class_no,class_name
Vrksasana/79545.jpg,0.77222383,0.14354844,0.99052984,0.7670442,0.13265473,0.989588,0.76487184,0.13203566,0.9859611,0.7627281,0.1312533,0.9918894,0.76667714,0.131864,0.9908602,0.76429105,0.13074079,0.98736596,0.76194465,0.12952721,0.9892719,0.7380803,0.1285784,0.99317694,0.7381583,0.12901738,0.98939973,0.76099205,0.15098882,0.99285924,0.76062816,0.14910123,0.98880064,0.70015866,0.15625167,0.9776784,0.70213413,0.15454552,0.9943235,0.8149504,0.14652792,0.2553459,0.82323766,0.14289632,0.9669299,0.90229905,0.10187639,0.38857841,0.9371185,0.06831528,0.92246836,0.9117421,0.08901018,0.38861984,0.9478703,0.04870286,0.907768,0.9119729,0.08453758,0.39460778,0.9462908,0.044848315,0.8898842,0.9128194,0.08418488,0.41800243,0.94206846,0.050742768,0.8644172,0.45955318,0.18000557,0.9969681,0.45686337,0.1792092,0.9967836,0.3073028,0.213609,0.110105604,0.29369998,0.21079503,0.8764107,0.1742351,0.22815031,0.17104872,0.1518881,0.2133452,0.7283744,0.15146446,0.2192415,0.277037,0.13235542,0.19870716,0.7737765,0.14687514,0.2798891,0.2059157,0.11192104,0.26455384,0.5883943,7,Vrksasana
Vrksasana/7955.jpg,0.44859314,0.11441925,0.9994313,0.4445648,0.11318624,0.9994307,0.44126555,0.11646199,0.99953866,0.4377042,0.11978194,0.99944156,0.45527843,0.10540339,0.9989955,0.45869404,0.103612214,0.99922776,0.46236563,0.1020371,0.99890375,0.44038612,0.12997496,0.9994031,0.47153208,0.10894719,0.99902725,0.4461921,0.1289725,0.99923635,0.45755175,0.120051086,0.998716,0.43352246,0.21622656,0.99922025,0.5291097,0.1345934,0.9996662,0.40576494,0.3540522,0.6089024,0.55765593,0.037372768,0.94594806,0.38236895,0.4439955,0.41674358,0.55132514,-0.05489099,0.94170666,0.37357518,0.47093642,0.41766775,0.564215,-0.073946,0.9028459,0.379454,0.4736405,0.41099876,0.5591502,-0.07223317,0.89177245,0.38199377,0.46254486,0.39191625,0.5486616,-0.064582884,0.87700325,0.47378704,0.39264533,0.9999833,0.54370815,0.3825525,0.99997425,0.36782768,0.55704916,0.999332,0.6108688,0.5220167,0.97748315,0.2657455,0.7341306,0.9975,0.6568484,0.65443015,0.96887255,0.27110285,0.76195735,0.9972384,0.662035,0.68239653,0.9663531,0.21145344,0.7773459,0.9241831,0.68301666,0.6550727,0.7340328,7,Vrksasana
Vrksasana/79665.jpg,0.54823846,0.27319226,0.9996563,0.55296534,0.25860095,0.999537,0.55683655,0.25828582,0.99939334,0.56089854,0.25825506,0.9995623,0.5409327,0.25929254,0.9993562,0.53680223,0.2591259,0.99903584,0.5330624,0.25921267,0.999252,0.5656574,0.26452842,0.99897385,0.5281723,0.26526386,0.99929345,0.5567646,0.28702554,0.99927396,0.542257,0.28553206,0.9988638,0.5907212,0.3262455,0.9986835,0.5142599,0.32848346,0.9939413,0.61568326,0.2279414,0.98276526,0.4806976,0.22471747,0.9701882,0.64132667,0.120473325,0.9771786,0.4651257,0.118658364,0.96578395,0.6527606,0.09497726,0.9514313,0.4550842,0.091370106,0.9231438,0.6514531,0.09216091,0.9491827,0.45924586,0.08873087,0.9180927,0.64590245,0.09867334,0.94974667,0.4645244,0.098449945,0.92754877,0.56146246,0.54483706,0.99907863,0.506978,0.53734803,0.9971656,0.53792167,0.7097072,0.9591735,0.40872875,0.60737914,0.9500247,0.52578366,0.86360157,0.9864352,0.5221516,0.61586726,0.738751,0.51905036,0.8821476,0.9219766,0.53568995,0.60913897,0.74511796,0.52000374,0.8993305,0.9730651,0.55138946,0.6783211,0.76122445,7,Vrksasana
Vrksasana/79973.jpg,0.74406177,0.7408737,0.999426,0.73476166,0.7564825,0.998594,0.72686726,0.75654393,0.9985617,0.71937776,0.7564411,0.99866796,0.7584069,0.753422,0.99923193,0.7667051,0.7511946,0.9991115,0.7746521,0.74875957,0.99873227,0.7046186,0.74325,0.9984074,0.7859928,0.72831887,0.9988726,0.72194874,0.721421,0.99786574,0.7554019,0.7150388,0.99918014,0.61627144,0.6539875,0.99870086,0.82997054,0.607758,0.99739885,0.44425327,0.67653036,0.9988992,0.9708281,0.5639032,0.8839824,0.33691248,0.7844313,0.9964966,1.0999069,0.53071725,0.70426893,0.29994333,0.80725056,0.988842,1.1509402,0.51252043,0.6502772,0.2996794,0.8201293,0.9902726,1.149719,0.5182841,0.68341595,0.31834927,0.81233466,0.9911028,1.1357682,0.515102,0.72557265,0.5915718,0.4286813,0.99012774,0.71963215,0.37849033,0.99818915,0.35208535,0.38422146,0.8802505,0.7033037,0.27959895,0.9660416,0.5646465,0.36264682,0.23529059,0.5999104,0.094184786,0.94930726,0.59300536,0.35640353,0.33899572,0.58175826,0.07374111,0.8809586,0.5683992,0.28257143,0.24912655,0.589081,0.03272769,0.91961586,7,Vrksasana
Vrksasana/80008.jpg,0.2939118,0.3200761,0.9954466,0.30647922,0.3107719,0.9949352,0.3114692,0.31242663,0.99211955,0.31685588,0.3133991,0.99264467,0.29352224,0.3020651,0.99654526,0.28933015,0.29809356,0.9954052,0.28496864,0.29407904,0.9965515,0.32009572,0.31363395,0.9971199,0.27508998,0.28811857,0.99836534,0.29624802,0.33236757,0.9893027,0.28127646,0.3223445,0.99617356,0.34301853,0.36297518,0.9871838,0.19885686,0.31845474,0.9991316,0.4007753,0.26537102,0.9311887,0.2503211,0.20433524,0.9799079,0.39946437,0.15357831,0.75601554,0.3339501,0.12388846,0.9468511,0.39805132,0.124581814,0.606963,0.3609564,0.09381744,0.84905016,0.39255053,0.122954845,0.57178885,0.36119723,0.095064014,0.8276551,0.39006764,0.13283741,0.613998,0.35182714,0.11386818,0.83016616,0.2660482,0.579682,0.9990996,0.15617317,0.5886739,0.99969363,0.47106016,0.66999656,0.99198216,0.12202877,0.7299053,0.9878421,0.247922,0.64585686,0.848117,0.102177516,0.89824116,0.9863403,0.223358,0.654726,0.84122294,0.10885017,0.9230107,0.9476385,0.2259913,0.74231374,0.72913426,0.06416546,0.9440807,0.9529491,7,Vrksasana
Vrksasana/80067.jpg,0.2672728,0.78048277,0.9998703,0.25674748,0.7789014,0.99954575,0.25740114,0.7759029,0.99952626,0.25804257,0.77285075,0.99949765,0.25569412,0.7907883,0.99968636,0.25575292,0.7960182,0.9996549,0.25606972,0.801439,0.9996177,0.265291,0.77505577,0.99951315,0.26693863,0.8143438,0.99931526,0.28282207,0.7750939,0.99985766,0.28289902,0.7906046,0.9999211,0.34163058,0.7223605,0.9999187,0.36214933,0.8631579,0.9999708,0.432168,0.6781015,0.9837245,0.47504088,0.8821006,0.981641,0.5064238,0.62685263,0.95770794,0.5657118,0.88298756,0.9601156,0.5247997,0.609626,0.9165179,0.5950514,0.88534874,0.9297443,0.5251404,0.61021316,0.9209335,0.59244573,0.8736613,0.93351585,0.5211646,0.61712676,0.9204935,0.5849976,0.8687049,0.92501205,0.5314251,0.71788687,0.9991886,0.556301,0.8004751,0.9997516,0.60041773,0.5594349,0.9410348,0.7083025,0.77163154,0.9712384,0.59920645,0.6861133,0.3615957,0.8449329,0.7369398,0.9589668,0.5718807,0.71162164,0.39466462,0.86377037,0.72624445,0.8331335,0.6377142,0.6892533,0.40941072,0.8960165,0.74189377,0.9255658,7,Vrksasana
Vrksasana/80099.jpg,0.4784846,0.5540186,0.99714464,0.4861522,0.5724404,0.99804014,0.4867143,0.5720403,0.99786204,0.48717535,0.57155097,0.99813676,0.4852921,0.57292736,0.9979236,0.4851296,0.57291037,0.9971425,0.4849286,0.57284963,0.9977818,0.4829996,0.56007636,0.997866,0.47904158,0.56283987,0.99832946,0.46901542,0.539457,0.9951249,0.46094313,0.5411377,0.99686545,0.41894892,0.4956564,0.99706656,0.42755735,0.4890966,0.9985886,0.36600262,0.45317692,0.8893139,0.5130983,0.37173,0.73633885,0.40864658,0.49465007,0.7588336,0.41892695,0.48275578,0.5991311,0.43944848,0.50590587,0.6767175,0.42962623,0.5079099,0.5166512,0.4448151,0.51356393,0.6510351,0.4347735,0.51746947,0.4772123,0.43600336,0.5059712,0.5776539,0.43332243,0.50259393,0.4112074,0.27497274,0.28991097,0.992661,0.23898292,0.31459224,0.9971002,0.3328159,0.14497979,0.8790757,0.10213944,0.22043261,0.5646315,0.16890976,0.046790034,0.4574871,-0.039703667,0.14187674,0.35305592,0.1442028,0.05073355,0.5324017,-0.06465289,0.13262388,0.38314867,0.14592126,-0.0028217137,0.23897888,-0.07691994,0.10933524,0.18571833,7,Vrksasana
Vrksasana/80148.jpg,0.55555683,0.2223523,0.99961555,0.5564093,0.22290164,0.99953806,0.55246615,0.22412083,0.9995982,0.54822665,0.22512066,0.99955994,0.5658308,0.22363669,0.9993789,0.5685719,0.22548413,0.999273,0.57116807,0.2272434,0.99922514,0.54155064,0.24118894,0.9993656,0.5764955,0.2470132,0.9993382,0.5432475,0.23311734,0.9987488,0.5551338,0.23362684,0.99861145,0.483673,0.28164136,0.99892706,0.60509443,0.30218026,0.99882036,0.47435743,0.19294834,0.9297364,0.610759,0.22453243,0.8553825,0.48937112,0.10236925,0.9426599,0.64634526,0.1474517,0.8918605,0.48055458,0.08436468,0.9442794,0.6660104,0.13507774,0.9059286,0.49666244,0.087943584,0.9435482,0.6530307,0.13315368,0.902214,0.5019496,0.09443268,0.91817063,0.6443261,0.13789928,0.87621105,0.4864462,0.50252277,0.99993145,0.5668897,0.5092865,0.99986804,0.4657699,0.63932204,0.9838833,0.53855705,0.65176344,0.9284453,0.4663255,0.7761985,0.99098045,0.505579,0.7913929,0.97489923,0.47487786,0.7941406,0.9956306,0.50657487,0.80981153,0.9720795,0.43712878,0.82106686,0.96992606,0.4743107,0.8224322,0.9255196,7,Vrksasana
Vrksasana/80327.jpg,0.4825887,0.54715323,0.9970258,0.4748387,0.55580854,0.99593097,0.4704,0.5558703,0.9951153,0.4659745,0.5558766,0.9954814,0.4864798,0.555164,0.9945148,0.4901489,0.5547936,0.9926172,0.4938179,0.5544108,0.9936412,0.45671704,0.5465771,0.9958364,0.49479958,0.54480517,0.9936388,0.4731697,0.53301674,0.9986767,0.48782155,0.53224206,0.9972289,0.43080205,0.4747442,0.9978781,0.51555204,0.4662911,0.99131995,0.40581983,0.40776128,0.95943326,0.54655874,0.40605605,0.85281664,0.47184393,0.44244146,0.9446595,0.48526686,0.44234484,0.74154013,0.4819415,0.46099168,0.87826633,0.47854716,0.4550143,0.603129,0.47835955,0.47074348,0.86107385,0.47880107,0.46179757,0.5462628,0.47709662,0.46464157,0.79849327,0.47953668,0.45752096,0.48651722,0.45551178,0.3032159,0.99931645,0.5074824,0.30501205,0.99937856,0.45201242,0.19675267,0.9549677,0.5728061,0.24081565,0.98134065,0.46481156,0.11350812,0.8510022,0.4787565,0.21973023,0.48516268,0.47798625,0.0989625,0.57145643,0.46078792,0.22274113,0.49152562,0.47463882,0.06875686,0.8181152,0.4699016,0.19506617,0.563866,7,Vrksasana
Vrksasana/80351.jpg,0.8286252,0.2795544,0.99981385,0.84404486,0.27589262,0.9999114,0.8463718,0.27705938,0.9998988,0.8492337,0.27818587,0.9998697,0.8435781,0.27569646,0.99965954,0.8453443,0.27692837,0.9997143,0.84747976,0.27805004,0.9996032,0.8674701,0.29684168,0.99995255,0.86348873,0.29466224,0.99971026,0.8287639,0.29695308,0.99983525,0.82797045,0.29683328,0.999711,0.8877215,0.37157476,0.999889,0.8459002,0.37801832,0.9959651,0.7808364,0.2901766,0.9948512,0.7675943,0.30723932,0.23814933,0.69700897,0.18871579,0.99596065,0.71693724,0.21303087,0.51831144,0.69099617,0.1710183,0.9940876,0.7147542,0.18653038,0.4856371,0.7010542,0.16739255,0.99298096,0.7123247,0.1835477,0.47822502,0.69959795,0.17212379,0.98767114,0.71086115,0.1926887,0.45797235,0.9130408,0.6111218,0.9999982,0.8589635,0.586942,0.99997234,0.87927663,0.7022194,0.99901855,0.7311254,0.5371463,0.9440103,0.85780394,0.8178777,0.8735929,0.5546989,0.51930684,0.9545451,0.85093564,0.8278434,0.85072607,0.52748734,0.53301275,0.94261116,0.859777,0.8504496,0.8284662,0.5156467,0.44609886,0.97075605,7,Vrksasana
Vrksasana/80424.jpg,0.63582695,0.27546877,0.9987783,0.6382539,0.25400755,0.99843496,0.64352477,0.25140086,0.99825627,0.6478238,0.24963209,0.99816775,0.62007964,0.26379058,0.99795085,0.6140629,0.26751754,0.9978515,0.60828674,0.27135,0.9978921,0.6601999,0.25381875,0.9967805,0.60472125,0.28293848,0.99805945,0.65629655,0.28866842,0.9988588,0.63370675,0.29956427,0.9983713,0.76025367,0.34616208,0.9917031,0.6059104,0.38658887,0.99585307,0.8316604,0.46897936,0.9347254,0.6607061,0.5104586,0.8247049,0.72131133,0.39164054,0.91813016,0.6763022,0.39964697,0.8309078,0.6979548,0.36547607,0.8255381,0.6696216,0.365627,0.73864305,0.69392115,0.35398775,0.81186515,0.6596941,0.35874274,0.7035733,0.69966817,0.36490738,0.74601936,0.6626837,0.3699667,0.62064654,0.81593037,0.57981294,0.9991955,0.7318871,0.6004429,0.99958247,0.84936136,0.7320189,0.96248937,0.6313466,0.72396606,0.9902294,0.90953237,0.79057246,0.8327906,0.7747952,0.68190956,0.620683,0.9065098,0.81030464,0.700623,0.79359657,0.66121495,0.51988184,0.9700692,0.82007325,0.79128504,0.8208851,0.7139197,0.5711372,7,Vrksasana
Vrksasana/80804.jpg,0.69671017,0.6265988,0.9998398,0.7070602,0.6366877,0.99979097,0.70577663,0.6409839,0.9997359,0.7043766,0.64451325,0.999818,0.7110076,0.62454957,0.99971324,0.7128619,0.62038314,0.99953485,0.7143536,0.61647743,0.9996393,0.6954328,0.6475427,0.99963105,0.70966065,0.61076593,0.99963415,0.6795809,0.6301371,0.9996313,0.6865125,0.6159605,0.9993629,0.6294743,0.6462622,0.9990759,0.65717256,0.5716091,0.99312544,0.7132565,0.7076917,0.98962116,0.7665181,0.5734011,0.9560417,0.7997476,0.7623617,0.9731626,0.87024754,0.598712,0.95359975,0.8231417,0.7786821,0.94093746,0.90044576,0.59795785,0.9030583,0.82621884,0.7760312,0.9371443,0.9013363,0.6034616,0.8964392,0.8181905,0.76859,0.9369009,0.8897916,0.6058269,0.90778667,0.441395,0.5432324,0.99929607,0.4612925,0.4980179,0.99675554,0.29346317,0.46722472,0.96418464,0.42671213,0.37288648,0.92880434,0.14676064,0.3991434,0.9898663,0.37948436,0.47124448,0.6994346,0.12753466,0.38867986,0.9470583,0.38142684,0.48966795,0.7475237,0.10816246,0.38658845,0.97865504,0.31620616,0.46801814,0.71934026,7,Vrksasana
Vrksasana/80827.jpg,0.74816704,0.4412651,0.99948716,0.7529261,0.45413715,0.99943,0.750478,0.4577058,0.99930835,0.74787223,0.4611374,0.9994753,0.7594917,0.44344443,0.99923575,0.7614707,0.43976256,0.99890304,0.76337117,0.4362079,0.9991893,0.73941165,0.46189547,0.9990269,0.762676,0.42978823,0.999209,0.7339463,0.44128978,0.9990301,0.7436004,0.42804897,0.99820566,0.68636274,0.45279044,0.99813807,0.7350981,0.38085476,0.9897412,0.7377757,0.5298765,0.98084545,0.81782186,0.40091425,0.95104015,0.78742087,0.6050818,0.94759494,0.89892745,0.44258428,0.9243872,0.8036044,0.6307252,0.892725,0.9227731,0.4524435,0.84305036,0.8095017,0.6296233,0.8854672,0.9212438,0.4607665,0.8373539,0.8039396,0.61900735,0.89832056,0.91196746,0.45841944,0.8635691,0.55311036,0.30015883,0.9992367,0.5903429,0.2590323,0.99719954,0.45885584,0.19783588,0.9600016,0.5874863,0.122755155,0.9590568,0.36974877,0.10484609,0.9740835,0.53289944,0.2173922,0.48953858,0.36047465,0.094355315,0.8032806,0.5297828,0.23389968,0.56638545,0.35539034,0.07003017,0.93892986,0.4845051,0.1940906,0.5025744,7,Vrksasana
Vrksasana/80912.jpg,0.6144385,0.44040352,0.99866927,0.6285329,0.43476352,0.99804014,0.6309076,0.43739915,0.9971523,0.6331452,0.4402639,0.9967782,0.618885,0.42562932,0.9987295,0.61440456,0.42153132,0.9986696,0.6098139,0.41740054,0.99902046,0.63102573,0.44920468,0.9943287,0.6001333,0.41601723,0.99873716,0.6100684,0.456676,0.9963558,0.59881467,0.44287696,0.99865013,0.5768485,0.5099307,0.99591845,0.5286959,0.4627847,0.9992466,0.5157077,0.5748891,0.20617785,0.43433198,0.526263,0.9426782,0.51560754,0.5410885,0.27090448,0.5076455,0.5222183,0.9280961,0.5195819,0.5700602,0.25760233,0.5279081,0.5163922,0.89499515,0.52439106,0.56647414,0.24888691,0.53075415,0.50432056,0.8934423,0.5226898,0.56512886,0.23375553,0.52597046,0.5078347,0.867251,0.41575006,0.66303307,0.99543697,0.39003012,0.65179104,0.99720925,0.39157885,0.8162156,0.5588791,0.32913288,0.7678398,0.9238783,0.33832684,0.7562692,0.1960604,0.2709212,0.79990256,0.7870933,0.3339621,0.7379324,0.268506,0.2590574,0.7910678,0.6711141,0.32268614,0.779602,0.2752787,0.2703417,0.85936916,0.7963538,7,Vrksasana
Vrksasana/81096.jpg,0.016574338,0.71949035,0.9828667,0.0021011233,0.71941555,0.9890437,-7.349253e-05,0.71616936,0.9877154,-0.0021917373,0.7128739,0.9893412,0.0067297816,0.72749496,0.98239547,0.007873967,0.7298546,0.9742173,0.009029657,0.7322649,0.9692263,-0.006542608,0.7019553,0.99596524,0.0089800805,0.7297609,0.98234946,0.02154553,0.7073848,0.99779487,0.02670969,0.7156454,0.99662244,0.032791138,0.6431634,0.9995467,0.060384855,0.74535483,0.99959844,0.11709998,0.59026664,0.80032927,0.09539436,0.7548285,0.6798021,0.072375774,0.63368374,0.719506,0.044994816,0.7361959,0.5922377,0.0601788,0.64237463,0.65168387,0.034383357,0.73188865,0.52965057,0.052338704,0.65130645,0.6327222,0.03410256,0.731415,0.50861394,0.056124955,0.644119,0.58016366,0.038693175,0.7302316,0.4651008,0.21077012,0.60573626,0.999607,0.23400842,0.66440475,0.99993,0.33327216,0.4691128,0.9565635,0.38456446,0.6212064,0.97771764,0.28473347,0.5575944,0.24533916,0.5264324,0.5808917,0.94664526,0.26904047,0.57713723,0.27905938,0.53689516,0.5762606,0.7185574,0.31808954,0.56671786,0.23611182,0.5732232,0.56725293,0.89544725,7,Vrksasana
Vrksasana/81313.jpg,0.6781407,0.9522685,0.99999034,0.6936615,0.95502436,0.9999498,0.69468844,0.9542551,0.99997914,0.69564915,0.9533601,0.9999529,0.69519454,0.9535843,0.99996006,0.69728774,0.95171905,0.99997854,0.6992858,0.9496292,0.9999534,0.70484096,0.93307936,0.99998355,0.70841306,0.9300194,0.9999889,0.6685649,0.93927306,0.9999641,0.67048013,0.9370419,0.9999598,0.6460651,0.8631562,0.9997881,0.66671133,0.8709808,0.99999785,0.6219597,0.95523596,0.22002514,0.62705666,0.97384644,0.987207,0.63690287,1.0443349,0.19463341,0.64917666,1.0503983,0.95393354,0.65543973,1.0570984,0.20400874,0.6627926,1.0811181,0.9182269,0.6603345,1.0533614,0.20905863,0.6736071,1.0661678,0.90035063,0.65189856,1.0502938,0.2322827,0.66490746,1.0583023,0.8957053,0.51749766,0.6509737,0.9999411,0.53487486,0.6271764,0.9999951,0.44520447,0.7979126,0.86112237,0.38310742,0.4691437,0.99907815,0.29682338,0.88035786,0.944451,0.23973778,0.3000824,0.9983651,0.26723927,0.8816707,0.9715512,0.23996061,0.2639179,0.9973826,0.30243102,0.9565345,0.97397125,0.1529431,0.29326698,0.9972838,7,Vrksasana
Vrksasana/81477.jpg,0.539084,0.500932,0.9999572,0.5528572,0.5036912,0.9999318,0.5542344,0.50867474,0.9999167,0.5547027,0.51475525,0.99995303,0.5467987,0.4928211,0.9998617,0.54445106,0.49038833,0.99978834,0.54195845,0.48786557,0.99979097,0.5443268,0.5308857,0.9999502,0.5288837,0.48806477,0.9996346,0.52688944,0.51967394,0.9999411,0.5210449,0.5050444,0.99989104,0.48912188,0.6158045,0.99993694,0.44335356,0.49409968,0.99978024,0.47734118,0.72579193,0.9949727,0.47070616,0.38700494,0.9934818,0.5014303,0.8344049,0.96422154,0.5364536,0.30020967,0.95813596,0.5158459,0.8705509,0.9283405,0.55441064,0.2801896,0.9012982,0.52225804,0.8705268,0.9358036,0.5587692,0.2811276,0.8961316,0.51379,0.8585373,0.93474853,0.55380654,0.28758892,0.91348684,0.366256,0.7191649,0.9998361,0.31947613,0.7043063,0.9998976,0.4506267,0.8418398,0.92673624,0.38266385,0.8336277,0.9880977,0.3072287,0.8222923,0.78411865,0.2952179,0.8662864,0.89710784,0.29241642,0.8016037,0.817046,0.28588375,0.8498965,0.8661835,0.26101106,0.85433525,0.7702727,0.26671267,0.928391,0.8918399,7,Vrksasana
Vrksasana/81896.jpg,0.30091915,0.72176945,0.99955016,0.30902132,0.7387718,0.99949014,0.30621555,0.74312246,0.99931943,0.30373913,0.7465791,0.9992465,0.3200927,0.72340614,0.9996197,0.32447964,0.71793383,0.9996113,0.32801634,0.7130143,0.99966705,0.2944677,0.7449741,0.9993806,0.328066,0.70119315,0.9997832,0.2808861,0.7204219,0.9995515,0.29461962,0.7013114,0.99972695,0.16157854,0.6992172,0.99510586,0.28203505,0.60552144,0.9987923,0.042561576,0.73226255,0.93791807,0.35793406,0.52022785,0.99689794,0.07091224,0.8501735,0.8874341,0.47220957,0.5664718,0.995673,0.069081575,0.8812193,0.75790846,0.5098092,0.5674674,0.9823727,0.08466782,0.8902855,0.7768589,0.5103283,0.5769772,0.9828116,0.08521876,0.87407327,0.78500235,0.49633333,0.5787318,0.9810223,-0.013713431,0.52267134,0.96616447,0.030739062,0.4574552,0.9766163,-0.24164638,0.47918704,0.4945753,-0.15668783,0.42686766,0.6978178,-0.33915716,0.41049773,0.123344176,-0.31624997,0.3312069,0.3735053,-0.34053746,0.3994422,0.17831005,-0.32164896,0.30387017,0.3449472,-0.40995318,0.3860647,0.10944391,-0.4070633,0.3394357,0.2925596,7,Vrksasana
Vrksasana/82111.jpg,0.41747954,0.000179708,0.984602,0.4283379,-0.016914785,0.98085576,0.43456423,-0.013929963,0.97428244,0.44034052,-0.011875182,0.97369,0.40549907,-0.019604504,0.9866393,0.39808822,-0.019624203,0.9819056,0.39073545,-0.019641727,0.98210824,0.44672853,-0.0013021231,0.98454916,0.37924874,-0.011976182,0.9845057,0.4278829,0.024891049,0.99561936,0.4039443,0.02456683,0.9982534,0.5239294,0.101304024,0.99661475,0.3159424,0.083437026,0.9995938,0.5609006,0.2435544,0.9650123,0.2679993,0.20677236,0.978884,0.4378961,0.1411488,0.9442156,0.4004135,0.13132799,0.96583664,0.4231488,0.10320747,0.8884598,0.40856117,0.098632246,0.9177889,0.41968256,0.09039885,0.8700306,0.40391403,0.08677071,0.90152556,0.4245431,0.10808116,0.82173854,0.40176427,0.099137485,0.856323,0.5108222,0.35891744,0.9980211,0.39545792,0.38340038,0.9995869,0.7372571,0.5194629,0.99101055,0.43368196,0.6073667,0.9835196,0.54878867,0.49316096,0.5052412,0.4938361,0.8027055,0.96935105,0.5049583,0.4667639,0.40083387,0.511251,0.8283212,0.86336786,0.4840939,0.5518374,0.44917378,0.47361213,0.87099004,0.93280673,7,Vrksasana
Vrksasana/8214.jpg,0.42766923,0.28846657,0.99907684,0.43506244,0.27375028,0.9991026,0.4340559,0.273669,0.99910885,0.43339422,0.27370435,0.99915755,0.43677875,0.2750143,0.99903226,0.43655214,0.27569604,0.9990202,0.4367543,0.27666333,0.9990854,0.4211606,0.27806318,0.9992379,0.43160263,0.2842464,0.9992071,0.41468525,0.30528072,0.9985446,0.41541457,0.30501327,0.99790335,0.3498826,0.34146482,0.9982059,0.35843813,0.3528683,0.99749255,0.4475715,0.20419568,0.9163368,0.45168,0.22177035,0.9012782,0.5231265,0.091222644,0.87351036,0.535354,0.10783923,0.8929423,0.5379549,0.053324938,0.82220346,0.55967605,0.070111096,0.8658121,0.5429147,0.057434797,0.8096676,0.5563091,0.07322681,0.8523955,0.5411502,0.06769216,0.8259582,0.55003566,0.083904326,0.8427936,0.17337242,0.6695908,0.9987111,0.17651543,0.6830576,0.9987287,0.057945058,0.7925724,0.6824377,-0.0033676028,0.76483566,0.71179837,0.0403063,0.7799788,0.42954242,0.010323197,0.7532437,0.4239419,0.03504347,0.75856835,0.46675044,0.024016514,0.7430943,0.6254423,-0.010650516,0.76105565,0.4658964,-0.013664007,0.7812029,0.4758603,7,Vrksasana
